2000-00-14 04:00:00 -32.54859305947767
2000-30-14 06:30:00 -33.05486842342136
2000-00-14 09:00:00 -33.76969198741631
2000-30-14 11:30:00 -33.75044012111906
2000-00-14 14:00:00 -34.121391139656986
2000-30-14 16:30:00 -34.306596440590965
2000-00-14 19:00:00 -34.654843026355586
2000-30-14 21:30:00 -34.79018600114521
2000-00-15 00:00:00 -35.10799779213896
2000-30-15 02:30:00 -34.96177284569042
2000-00-15 05:00:00 -35.44862829424862
2000-30-15 07:30:00 -35.565568769779034
2000-00-15 10:00:00 -35.83093099287585
2000-30-15 12:30:00 -35.89710633372561
2000-00-15 15:00:00 -36.138853903952366
2000-30-15 17:30:00 -36.538501059235784
2000-00-15 20:00:00 -36.66744979027412
2000-30-15 22:30:00 -36.813950977508426
2000-00-16 01:00:00 -37.18489243247684
2000-30-16 03:30:00 -37.107061335489455
2000-00-16 06:00:00 -37.57744053306388
2000-30-16 08:30:00 -37.62728315512029
2000-00-16 11:00:00 -37.8211648745607
2000-30-16 13:30:00 -37.87804586681665
2000-00-16 16:00:00 -38.25424690544288
2000-30-16 18:30:00 -38.46400225534488
2000-00-16 21:00:00 -38.72697499439662
2000-30-16 23:30:00 -38.98691733425492
2000-00-17 02:00:00 -39.019408817605544
2000-30-17 04:30:00 -39.157968102677316
2000-00-17 07:00:00 -39.38052543978286
2000-30-17 09:30:00 -39.64000259983612
2000-00-17 12:00:00 -39.76190112779858
2000-30-17 14:30:00 -40.15432657028959
2000-00-17 17:00:00 -40.17523851927278
2000-30-17 19:30:00 -40.53094905644733
2000-00-17 22:00:00 -40.59462084682481
2000-30-18 00:30:00 -40.74802682716694
2000-00-18 03:00:00 -41.20051814473986
2000-30-18 05:30:00 -41.117050495312895
2000-00-18 08:00:00 -41.57214306623899
2000-30-18 10:30:00 -41.3636287246909
2000-00-18 13:00:00 -41.72532813761377
2000-30-18 15:30:00 -42.08065789450862
2000-00-18 18:00:00 -42.21494064665353
2000-30-18 20:30:00 -42.5522520820854
2000-00-18 23:00:00 -42.40624218021317
2000-30-19 01:30:00 -42.70665187246206
2000-00-19 04:00:00 -42.95719336211438
2000-30-19 06:30:00 -43.04355978581328
2000-00-19 09:00:00 -42.98914438538013
2000-30-19 11:30:00 -43.10850109591797
2000-00-19 14:00:00 -43.62561185311946
2000-30-19 16:30:00 -43.875535524415056
2000-00-19 19:00:00 -42.7177001875209
2000-30-19 21:30:00 -43.43197413811799
2000-00-20 00:00:00 -44.19082799573057
2000-30-20 02:30:00 -44.54026045065228
2000-00-20 05:00:00 -44.589548783190594
2000-30-20 07:30:00 -44.992159556191
2000-00-20 10:00:00 -44.889656060891184
2000-30-20 12:30:00 -44.74947099643641
2000-00-20 15:00:00 -45.107804687746
2000-30-20 17:30:00 -45.38505251081985
2000-00-20 20:00:00 -45.56690567010834
2000-30-20 22:30:00 -45.577552388563475
2000-00-21 01:00:00 -45.30095897845734
2000-30-21 03:30:00 -46.11049683344205
2000-00-21 06:00:00 -46.14644154274007
2000-30-21 08:30:00 -46.2570269412476
2000-00-21 11:00:00 -46.24077834678793
2000-30-21 13:30:00 -46.3246415245306
2000-00-21 16:00:00 -46.79978534566476
2000-30-21 18:30:00 -46.62560179214046
2000-00-21 21:00:00 -46.65823597694825
2000-30-21 23:30:00 -47.15181824441285
2000-00-22 02:00:00 -47.28052764819609
2000-30-22 04:30:00 -47.167468840430374
2000-00-22 07:00:00 -47.300936295463444
2000-30-22 09:30:00 -47.698429963150666
2000-00-22 12:00:00 -47.384654715219405
2000-30-22 14:30:00 -47.94304945686589
2000-00-22 17:00:00 -47.74553006137346
2000-30-22 19:30:00 -48.182657280159006
2000-00-22 22:00:00 -47.703308823802494
2000-30-23 00:30:00 -48.08510643741853
2000-00-23 03:00:00 -48.46552571982656
2000-30-23 05:30:00 -48.20209148471433
2000-00-23 08:00:00 -48.60151216453552
2000-30-23 10:30:00 -48.437196231510356
2000-00-23 13:00:00 -48.38760030286983
2000-30-23 15:30:00 -49.040465794788254
2000-00-23 18:00:00 -48.975032314142
2000-30-23 20:30:00 -48.78494663322547
2000-00-23 23:00:00 -49.11802773975329
2000-30-24 01:30:00 -49.21745738451492
2000-00-24 04:00:00 -49.41237443852939
2000-30-24 06:30:00 -49.18279005891577
2000-00-24 09:00:00 -49.53647246250155
2000-30-24 11:30:00 -49.2179248771659
2000-00-24 14:00:00 -49.10054361445172
2000-30-24 16:30:00 -49.65181163314267
2000-00-24 19:00:00 -49.96744763762124
2000-30-24 21:30:00 -49.543310280566274
2000-00-25 00:00:00 -50.079838376455555
2000-30-25 02:30:00 -49.84459704312961
2000-00-25 05:00:00 -49.968912813602024
2000-30-25 07:30:00 -50.232294058427236
2000-00-25 10:00:00 -50.095145023509076
2000-30-25 12:30:00 -50.186681120569176
2000-00-25 15:00:00 -50.0496748307025
2000-30-25 17:30:00 -50.43922278437802
2000-00-25 20:00:00 -50.216000715592685
2000-30-25 22:30:00 -50.574161994247966
2000-00-26 01:00:00 -50.383405217699234
2000-30-26 03:30:00 -50.64675718557267
2000-00-26 06:00:00 -50.797382619390895
2000-30-26 08:30:00 -50.72765340453556
2000-00-26 11:00:00 -50.71875367778101
2000-30-26 13:30:00 -50.74777263764718
2000-00-26 16:00:00 -50.77191331723547
2000-30-26 18:30:00 -50.53995740904628
2000-00-26 21:00:00 -50.9633707841387
2000-30-26 23:30:00 -50.612226137259036
2000-00-27 02:00:00 -51.09707134334008
2000-30-27 04:30:00 -51.10782773731575
2000-00-27 07:00:00 -50.80434301935207
2000-30-27 09:30:00 -51.15751915155898
2000-00-27 12:00:00 -50.465001204579266
2000-30-27 14:30:00 -50.966441393586365
2000-00-27 17:00:00 -51.23873298328019
2000-30-27 19:30:00 -51.1419961472204
2000-00-27 22:00:00 -50.80549666257203
2000-30-28 00:30:00 -51.395830255185885
2000-00-28 03:00:00 -51.30710859992524
2000-30-28 05:30:00 -51.19533875714484
2000-00-28 08:00:00 -51.021015487871935
2000-30-28 10:30:00 -51.326394334809514
2000-00-28 13:00:00 -51.26369527601639
2000-30-28 15:30:00 -50.913522269572084
2000-00-28 18:00:00 -51.38399261610561
2000-30-28 20:30:00 -51.36213683863865
2000-00-28 23:00:00 -51.27975832561523
2000-30-29 01:30:00 -51.58331329964484
2000-00-29 04:00:00 -51.14327489281237
2000-30-29 06:30:00 -51.29383395106959
2000-00-29 09:00:00 -51.5185511194523
2000-30-29 11:30:00 -51.200228574368126
2000-00-29 14:00:00 -51.22790198934919
2000-30-29 16:30:00 -49.18614970606401
2000-00-29 19:00:00 -49.740024936566
2000-30-29 21:30:00 -50.28772195852408
2000-00-30 00:00:00 -50.99190150123508
2000-30-30 02:30:00 -51.51291835989325
2000-00-30 05:00:00 -51.61246435647203
2000-30-30 07:30:00 -51.454485801780905
2000-00-30 10:00:00 -51.63363774237834
2000-30-30 12:30:00 -51.42057473336771
2000-00-30 15:00:00 -51.34161253917233
2000-30-30 17:30:00 -51.607122466420705
2000-00-30 20:00:00 -51.35030245066234
2000-30-30 22:30:00 -51.30889993740428
2000-00-31 01:00:00 -51.61231522995494
2000-30-31 03:30:00 -51.142307449096684
2000-00-31 06:00:00 -51.4836096164642
2000-30-31 08:30:00 -51.068273601508224
2000-00-31 11:00:00 -51.38907224562111
2000-30-31 13:30:00 -51.17650891067201
2000-00-31 16:00:00 -51.42335796549113
2000-30-31 18:30:00 -50.70466052970919
2000-00-31 21:00:00 -51.30122059216738
2000-30-31 23:30:00 -51.067494942423366
2000-00-01 02:00:00 -50.883824741857325
2000-30-01 04:30:00 -51.221057193657025
2000-00-01 07:00:00 -51.26450114135318
2000-30-01 09:30:00 -50.97009282907721
2000-00-01 12:00:00 -51.155735974108644
2000-30-01 14:30:00 -51.00513952255379
2000-00-01 17:00:00 -51.008912621216126
2000-30-01 19:30:00 -50.81793856266148
2000-00-01 22:00:00 -50.656652482536
2000-30-02 00:30:00 -50.68523380050448
2000-00-02 03:00:00 -50.89295968832661
2000-30-02 05:30:00 -50.67153496830258
2000-00-02 08:00:00 -50.98813074757524
2000-30-02 10:30:00 -50.87782750469852
2000-00-02 13:00:00 -50.75199244336717
2000-30-02 15:30:00 -50.291491628349945
2000-00-02 18:00:00 -50.72755063088769
2000-30-02 20:30:00 -50.58384067003621
2000-00-02 23:00:00 -50.5003164691539
2000-30-03 01:30:00 -49.6522344477998
2000-00-03 04:00:00 -50.172165186532624
2000-30-03 06:30:00 -50.581036279582946
2000-00-03 09:00:00 -50.357337786910776
2000-30-03 11:30:00 -49.993447893827266
2000-00-03 14:00:00 -50.42868742263363
2000-30-03 16:30:00 -50.11500836301846
2000-00-03 19:00:00 -50.25594770843951
2000-30-03 21:30:00 -49.99653705717915
2000-00-04 00:00:00 -50.2845868794787
2000-30-04 02:30:00 -48.8005076458913
2000-00-04 05:00:00 -49.22777903006924
2000-30-04 07:30:00 -49.6797192591398
2000-00-04 10:00:00 -50.0960975841773
2000-30-04 12:30:00 -49.88325046954853
2000-00-04 15:00:00 -50.03825912901792
2000-30-04 17:30:00 -49.90345859410878
2000-00-04 20:00:00 -49.79976822041752
2000-30-04 22:30:00 -49.48018121900606
2000-00-05 01:00:00 -49.59738430290146
2000-30-05 03:30:00 -49.51132945364333
2000-00-05 06:00:00 -49.49683952124924
2000-30-05 08:30:00 -48.870383389761244
2000-00-05 11:00:00 -49.42180894996531
2000-30-05 13:30:00 -49.435490346416195
2000-00-05 16:00:00 -49.364894726275914
2000-30-05 18:30:00 -49.202553572835704
2000-00-05 21:00:00 -49.08672882275654
2000-30-05 23:30:00 -48.92669641330567
2000-00-06 02:00:00 -49.20114421486216
2000-30-06 04:30:00 -48.98896581237507
2000-00-06 07:00:00 -48.443061845666534
2000-30-06 09:30:00 -48.816698191794096
2000-00-06 12:00:00 -48.65218022623244
2000-30-06 14:30:00 -48.61643908746714
2000-00-06 17:00:00 -48.663794243456536
2000-30-06 19:30:00 -48.62816210056941
2000-00-06 22:00:00 -48.55648610820751
2000-30-07 00:30:00 -47.81380165288512
2000-00-07 03:00:00 -48.16082508761573
2000-30-07 05:30:00 -48.38584070772008
2000-00-07 08:00:00 -48.070464986195205
2000-30-07 10:30:00 -48.214936950127004
2000-00-07 13:00:00 -48.25668608212398
2000-30-07 15:30:00 -48.11262627389536
2000-00-07 18:00:00 -48.052697329572474
2000-30-07 20:30:00 -48.10955267571228
2000-00-07 23:00:00 -47.529880892655626
2000-30-08 01:30:00 -47.943837471186356
2000-00-08 04:00:00 -47.916982599351655
2000-30-08 06:30:00 -47.649154802369154
2000-00-08 09:00:00 -47.535967864360956
2000-30-08 11:30:00 -47.52605571402677
2000-00-08 14:00:00 -47.54014122788887
2000-30-08 16:30:00 -47.155748004123865
2000-00-08 19:00:00 -47.05102303898624
2000-30-08 21:30:00 -47.3513055267243
2000-00-09 00:00:00 -46.789728928681996
2000-30-09 02:30:00 -47.18151383765438
2000-00-09 05:00:00 -47.143482809901414
2000-30-09 07:30:00 -46.9047345676792
2000-00-09 10:00:00 -46.96357228612311
2000-30-09 12:30:00 -46.85010148853456
2000-00-09 15:00:00 -46.42857686570582
2000-30-09 17:30:00 -46.65810982597202
2000-00-09 20:00:00 -46.83386319833136
2000-30-09 22:30:00 -46.464265948264185
2000-00-10 01:00:00 -46.56507484733337
2000-30-10 03:30:00 -46.165370784495394
2000-00-10 06:00:00 -45.7792597791029
2000-30-10 08:30:00 -46.10852879572201
2000-00-10 11:00:00 -46.321360219058235
2000-30-10 13:30:00 -46.114732479026415
2000-00-10 16:00:00 -45.702858217759605
2000-30-10 18:30:00 -45.793286704122764
2000-00-10 21:00:00 -46.06716422309351
2000-30-10 23:30:00 -45.72476278609206
