2000-01-01 00:00:00  201  2
0 -1.8499766388419465
-5.0 -1.8499766388419465
-10.0 -1.8500093823187043
-15.0 -1.8499910227916998
-20.0 -1.8499500500500465
-25.0 -1.8499426305351216
-30.0 -1.8498078805408478
-35.0 -1.8494697657618333
-40.0 -1.8491857645944991
-45.0 -1.8487323197283532
-50.0 -1.8482216513064997
-55.0 -1.8478234626640715
-60.0 -1.847468287117743
-65.0 -1.84681308637996
-70.0 -1.8453155232427771
-75.0 -1.8414906081785067
-80.0 -1.8336373148171947
-85.0 -1.8133363156454185
-90.0 -1.777265679321325
-95.0 -1.7220506182315933
-100.0 -1.6430185553406347
-105.0 -1.525771549347871
-110.0 -1.3843587644003916
-115.0 -1.2191899793914955
-120.0 -1.035126083701926
-125.0 -0.8382859607024264
-130.0 -0.6229393584037628
-135.0 -0.3868979665685949
-140.0 -0.14846720316578962
-145.0 0.060305859505729295
-150.0 0.25946341415109564
-155.0 0.4461900023507455
-160.0 0.6213466529226022
-165.0 0.7872941857250076
-170.0 0.9246509789777229
-175.0 1.0361601727913543
-180.0 1.127679837584939
-185.0 1.2135471405497626
-190.0 1.289592210031289
-195.0 1.3589195262266949
-200.0 1.4192538106937709
-205.0 1.4688948421586308
-210.0 1.516737966903777
-215.0 1.5534526672757882
-220.0 1.5851468284424453
-225.0 1.6133889675082471
-230.0 1.6362188976273477
-235.0 1.6528828771862323
-240.0 1.6663230676151746
-245.0 1.6741751693767457
-250.0 1.676463969092702
-255.0 1.6748898419060239
-260.0 1.6699818259996349
-265.0 1.6658569375850842
-270.0 1.6618104704563246
-275.0 1.6575076551465084
-280.0 1.6535604009579141
-285.0 1.6495017091265773
-290.0 1.6460435231292831
-295.0 1.6439075683273632
-300.0 1.6428020246533432
-305.0 1.641001581530797
-310.0 1.638180941765037
-315.0 1.634191586856726
-320.0 1.6293493753120991
-325.0 1.6245642896265207
-330.0 1.6198384631202964
-335.0 1.614361805641716
-340.0 1.6085695342021675
-345.0 1.602572312581819
-350.0 1.5963527420422408
-355.0 1.590086398763966
-360.0 1.583820055485691
-365.0 1.577553712207416
-370.0 1.5712873689291411
-375.0 1.565021025650866
-380.0 1.558754682372591
-385.0 1.552488339094316
-390.0 1.5462219958160413
-395.0 1.5399556525377662
-400.0 1.5336893092594912
-405.0 1.5274229659812164
-410.0 1.5211566227029414
-415.0 1.5148902794246664
-420.0 1.5086239361463916
-425.0 1.5023575928681165
-430.0 1.4960912495898415
-435.0 1.4898249063115667
-440.0 1.4835585630332917
-445.0 1.4772922197550167
-450.0 1.4710258764767417
-455.0 1.4647595331984669
-460.0 1.4584931899201918
-465.0 1.4522268466419168
-470.0 1.445960503363642
-475.0 1.439694160085367
-480.0 1.433427816807092
-485.0 1.427161473528817
-490.0 1.4208951302505421
-495.0 1.4146287869722671
-500.0 1.408362443693992
-505.0 1.4020961004157173
-510.0 1.3958297571374423
-515.0 1.3895634138591673
-520.0 1.3832970705808925
-525.0 1.3770307273026174
-530.0 1.3707643840243424
-535.0 1.3644980407460676
-540.0 1.3582316974677926
-545.0 1.3519653541895176
-550.0 1.3456990109112428
-555.0 1.3394326676329678
-560.0 1.3331663243546927
-565.0 1.326899981076418
-570.0 1.320633637798143
-575.0 1.314367294519868
-580.0 1.3081009512415929
-585.0 1.3018346079633178
-590.0 1.295568264685043
-595.0 1.289301921406768
-600.0 1.283035578128493
-605.0 1.2767692348502182
-610.0 1.2705028915719432
-615.0 1.2642365482936682
-620.0 1.2579702050153934
-625.0 1.2517038617371183
-630.0 1.2454375184588433
-635.0 1.2391711751805685
-640.0 1.2329048319022935
-645.0 1.2266384886240185
-650.0 1.2203721453457437
-655.0 1.2141058020674687
-660.0 1.2078394587891936
-665.0 1.2015731155109188
-670.0 1.1953067722326438
-675.0 1.1890404289543688
-680.0 1.1827740856760938
-685.0 1.176507742397819
-690.0 1.170241399119544
-695.0 1.163975055841269
-700.0 1.157708712562994
-705.0 1.151442369284719
-710.0 1.145176026006444
-715.0 1.138909682728169
-720.0 1.1326433394498943
-725.0 1.1263769961716192
-730.0 1.1201106528933442
-735.0 1.1138443096150694
-740.0 1.1075779663367944
-745.0 1.1013116230585194
-750.0 1.0950452797802446
-755.0 1.0887789365019696
-760.0 1.0825125932236945
-765.0 1.0762462499454197
-770.0 1.0699799066671447
-775.0 1.0637135633888697
-780.0 1.0574472201105949
-785.0 1.0511808768323196
-790.0 1.0449145335540448
-795.0 1.03864819027577
-800.0 1.0323818469974948
-805.0 1.02611550371922
-810.0 1.019849160440945
-815.0 1.01358281716267
-820.0 1.0073164738843952
-825.0 1.0010501306061201
-830.0 0.9947837873278452
-835.0 0.9885174440495702
-840.0 0.9822511007712953
-845.0 0.9759847574930204
-850.0 0.9697184142147454
-855.0 0.9634520709364705
-860.0 0.9571857276581955
-865.0 0.9509193843799205
-870.0 0.9446530411016456
-875.0 0.9383866978233706
-880.0 0.9321203545450957
-885.0 0.9258540112668208
-890.0 0.9195876679885457
-895.0 0.9133213247102708
-900.0 0.9070549814319958
-905.0 0.9007886381537209
-910.0 0.894522294875446
-915.0 0.888255951597171
-920.0 0.8819896083188961
-925.0 0.875723265040621
-930.0 0.8694569217623461
-935.0 0.8631905784840712
-940.0 0.8569242352057962
-945.0 0.8506578919275213
-950.0 0.8443915486492463
-955.0 0.8381252053709713
-960.0 0.8318588620926964
-965.0 0.8255925188144214
-970.0 0.8193261755361465
-975.0 0.8130598322578715
-980.0 0.8067934889795966
-985.0 0.8005271457013217
-990.0 0.7942608024230466
-995.0 0.7879944591447717
-1000.0 0.7817281158664967
